시군명,사업장명,인허가일자,영업상태명,입소정원(명),소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
남양주시,궁의문경로당,20111125,운영중,0,경기도 남양주시 진접읍 양진로1020번길 32,경기도 남양주시 진접읍 연평리 846번지 원일궁의문아파트 단지 내,12073,37.7059047584,127.1854673568
남양주시,시각장애인경로당,20111208,운영중,0,경기도 남양주시 경춘로 883-2,경기도 남양주시 금곡동 693-2번지,12235,37.6324982384,127.1996752415
남양주시,다산11통 경로당,19751210,운영중,20,,경기도 남양주시 다산동,,37.5892623511,127.1691497260
남양주시,진관1리(목골) 경로당,19970101,운영중,29,,경기도 남양주시 진건읍 진관리 산 30-2번지 1필지,,37.6469432178,127.1622529688
남양주시,배양2리(은골) 경로당,20061106,운영중,20,,경기도 남양주시 진건읍 배양리 600-4번지,,37.6219993261,127.1450049540
남양주시,입석1리 경로당,19950124,운영중,21,,경기도 남양주시 수동면 입석리,,37.7092101091,127.3347048976
남양주시,용정17리 경로당(현대아파트),19990430,운영중,32,,경기도 남양주시 진건읍 용정리,,37.6639646658,127.1797091160
남양주시,덕소16리(코오롱) 경로당,20000628,운영중,51,,경기도 남양주시 와부읍 덕소리 145-4번지 대성아파트,12208,37.5891430133,127.2203939945
남양주시,덕소7리 경로당,20030327,운영중,40,경기도 남양주시 와부읍 수레로 76-20,경기도 남양주시 와부읍 덕소리 168-4번지,12209,37.5897327345,127.2181652092
남양주시,덕소4리 경로당,19340101,운영중,36,,경기도 남양주시 와부읍 덕소리,,37.5912751906,127.2171845876
남양주시,화도읍 녹촌1리 경로당,19890902,운영중,34,경기도 남양주시 화도읍 마치로284번길 120,경기도 남양주시 화도읍 녹촌리 331번지,12187,37.6446165166,127.2840753123
남양주시,지금8통 경로당,19960102,운영중,0,,경기도 남양주시 지금동,12265,37.5892623511,127.1691497260
남양주시,인정프린스@(금곡16통) 경로당,19900102,운영중,0,,경기도 남양주시 금곡동 인정프린스APT,,37.6341491444,127.2140788548
남양주시,외방3리 경로당,19890913,운영중,0,경기도 남양주시 수동면 외방로62번길 81,경기도 남양주시 수동면 외방리 90번지,12025,37.7314071168,127.3192401511
남양주시,덕소12리(주공3차@) 경로당,19990102,운영중,0,,경기도 남양주시 와부읍 덕소리 덕소주공3단지,,37.5912751906,127.2171845876
남양주시,호평동 중흥s클래스2차@ 경로당,20071128,운영중,0,,경기도 남양주시 호평동 680번지,12153,37.6572472820,127.2566074451
남양주시,금강펜테리움아파트경로당,20110304,운영중,20,,경기도 남양주시 진접읍 금곡리 금강 펜테리움 아파트,,37.7194882736,127.2038975156
남양주시,도곡3리경로당,19950102,운영중,40,경기도 남양주시 와부읍 궁촌로 102,경기도 남양주시 와부읍 도곡리 718-3번지,12269,37.5791800902,127.2381951795
남양주시,신마석신도브래뉴아파트경로당,20090130,운영중,21,,경기도 남양주시 화도읍 가곡리 신마석 신도브래뉴,,37.6866014870,127.3023729866
남양주시,구암진벌 경로당,20080611,운영중,40,경기도 남양주시 화도읍 경춘로2515번길 23,경기도 남양주시 화도읍 구암리 410-3번지,12192,37.6640323941,127.3635403452
남양주시,신명아파트 경로당,19980715,운영중,30,,경기도 남양주시 화도읍 창현리 창현신명아파트101동,12185,37.6472089325,127.3033138658
남양주시,현대아파트(덕소11리) 경로당,19981104,운영중,40,,경기도 남양주시 와부읍 덕소리 현대아파트102동,12272,37.5815304798,127.2150396096
남양주시,장현13리(신동아아파트)경로당,19980305,운영중,24,경기도 남양주시 진접읍 장현로 175,경기도 남양주시 진접읍 장현리 225-6번지 신동아아파트내 경로당,12009,37.7247926537,127.1888031422
남양주시,화도읍 경성큰마을(묵현10리)아파트 경로당,19980601,운영중,40,경기도 남양주시 화도읍 경춘로 1605,경기도 남양주시 화도읍 묵현리 596번지,12170,37.6544714777,127.2692446853
남양주시,묵현8리경로당,19981110,운영중,20,,경기도 남양주시 화도읍 묵현리,,37.6598866881,127.2769364542
남양주시,다산5통(여자) 경로당,19990302,운영중,60,,경기도 남양주시 다산동,,37.5892623511,127.1691497260
남양주시,와부읍 신한아파트 경로당,19990730,운영중,0,,경기도 남양주시 와부읍 덕소리 528-9번지,12214,37.5822821749,127.2128680694
남양주시,신한아파트 경로당,19990730,운영중,0,,경기도 남양주시 와부읍 덕소리 528-9번지,12214,37.5822821749,127.2128680694
남양주시,오남17리(두산1차아파트)경로당,19990625,운영중,25,,경기도 남양주시 오남읍 오남리 785번지,12043,37.6957743653,127.2042756818
남양주시,용정18리 경로당,19991116,운영중,32,경기도 남양주시 진건읍 사릉로372번길 25,경기도 남양주시 진건읍 용정리 855번지,12135,37.6573617849,127.1848384617
남양주시,벽산A 경로당,19991229,운영중,29,경기도 남양주시 와부읍 덕소로 177,경기도 남양주시 와부읍 도곡리 976-1번지,12271,37.5809230240,127.2171435936
남양주시,신월1리 경로당,19950101,운영중,65,경기도 남양주시 진건읍 사릉로달음2길 4-6,경기도 남양주시 진건읍 신월리 147-1번지,12131,37.6622456257,127.1659463476
남양주시,외방2리 경로당,19950101,운영중,25,경기도 남양주시 수동면 외방로226번길 17,경기도 남양주시 수동면 외방리 182번지,12025,37.7394927425,127.3074302811
남양주시,삼봉1리경로당,19950101,운영중,25,,경기도 남양주시 조안면 삼봉리 32번지,12278,37.5985689561,127.3387990401
남양주시,오남11리(성도아파트)경로당,19950101,운영중,26,경기도 남양주시 오남읍 진건오남로 717-1,경기도 남양주시 오남읍 오남리 166번지 성도아파트 내,12042,37.6937439467,127.2113338518
남양주시,금곡동17통(광일A)경로당,19850902,운영중,50,,경기도 남양주시 금곡동 광일아파트,,37.6341491444,127.2140788548
남양주시,도곡2리 경로당,19880104,운영중,32,,경기도 남양주시 와부읍 도곡리,,37.5781232475,127.2208260817
남양주시,퇴계원25리(주공3단지아파트)경로당,20080618,운영중,23,경기도 남양주시 퇴계원면 퇴계원로 120-11,경기도 남양주시 퇴계원면 퇴계원리 367번지 주공3단지 아파트 경로당,12117,37.6575248445,127.1448119857
남양주시,호평쌍용스윗닷홈아파트경로당,20080811,운영중,40,경기도 남양주시 호평로45번길 21,경기도 남양주시 호평동 215-1번지,12147,37.6577759977,127.2451065946
남양주시,송천1리 경로당,20080901,운영중,40,경기도 남양주시 수동면 소래비로 390-18,경기도 남양주시 수동면 송천리 187-1번지,12034,37.6826403664,127.3316503830
남양주시,녹촌4리경로당,20080911,운영중,25,경기도 남양주시 화도읍 경춘로1842번길 31-2,경기도 남양주시 화도읍 녹촌리 245-6번지 나 나동 101호,12178,37.6534224254,127.2937973625
남양주시,용정19리 경로당,20000530,운영중,40,경기도 남양주시 진건읍 진건오남로86번길 58,경기도 남양주시 진건읍 용정리 369-1번지,12135,37.6583009642,127.1834241595
남양주시,양지3리 경로당,19950101,운영중,32,,경기도 남양주시 오남읍 양지리 극동아파트,,37.7038153741,127.1906671438
남양주시,입석2리 경로당,19950101,운영중,40,경기도 남양주시 수동면 입석1길 3,경기도 남양주시 수동면 입석리 271번지,12030,37.7044364969,127.3341846688
남양주시,입석4리 경로당,19950101,운영중,40,,경기도 남양주시 수동면 입석리 503-17번지,12029,37.7170738436,127.3155158389
남양주시,능내1리 경로당,19950101,운영중,40,경기도 남양주시 조안면 다산로761번길 5-1,경기도 남양주시 조안면 능내리 35-4번지,12283,37.5152367493,127.2985537340
남양주시,시우리 경로당,20080504,운영중,40,경기도 남양주시 조안면 고래산로451번길 10,경기도 남양주시 조안면 시우리 156-9번지,12279,37.5866251957,127.2971036086
남양주시,다산23통 경로당,19950101,운영중,40,,경기도 남양주시 다산동,,37.5892623511,127.1691497260
남양주시,다산1통 경로당,19950101,운영중,40,,경기도 남양주시 다산동,,37.5892623511,127.1691497260
남양주시,지금7통 경로당,19950101,운영중,0,,경기도 남양주시 지금동 172-4번지,12249,37.6127861552,127.1696437875
남양주시,묵현20리 경로당,20161122,운영중,,,경기도 남양주시 화도읍 묵현리,,37.6598866881,127.2769364542
남양주시,별사랑마을2-7아파트경로당,20160504,운영중,37,,경기도 남양주시 별내동,,37.6696537758,127.1182783792
남양주시,내곡4리경로당,19950412,운영중,45,경기도 남양주시 진접읍 금강로961번길 18,경기도 남양주시 진접읍 내곡리 137-9번지,12075,37.6865800173,127.1598095704
남양주시,덕송리경로당,20110114,운영중,33,경기도 남양주시 덕릉로1071번길 14,경기도 남양주시 별내면 덕송리 337-7번지,12091,37.6817420918,127.1013152827
남양주시,금남 2리 경로당,19820302,운영중,50,경기도 남양주시 화도읍 북한강로1462번길 99,경기도 남양주시 화도읍 금남리 515번지,12193,37.6347847884,127.3553439309
남양주시,마석3리 경로당,19880616,운영중,43,,경기도 남양주시 화도읍 마석우리,,37.6592018492,127.3064220560
남양주시,협동산업 경로당,19920301,운영중,42,경기도 남양주시 의안로260번길 44,경기도 남양주시 평내동 41-5번지,12220,37.6494184000,127.2478329786
남양주시,다산6통(한신아파트) 경로당,19991115,운영중,13,,경기도 남양주시 다산동 한신아파트,,37.5892623511,127.1691497260
남양주시,용정6리 경로당,19930301,운영중,25,경기도 남양주시 진건읍 사릉로 406-1,경기도 남양주시 진건읍 용정리 781-2번지,12136,37.6567755819,127.1792840962
남양주시,사능1리(본동) 경로당,19921101,운영중,62,경기도 남양주시 진건읍 사릉로280번길 4,경기도 남양주시 진건읍 사능리 155-2번지,12140,37.6494696120,127.1903942609
남양주시,창현 14리 경로당,20101112,운영중,50,경기도 남양주시 화도읍 경춘로창벌2길 15,경기도 남양주시 화도읍 창현리 734-1번지,12184,37.6506943687,127.3038264941
남양주시,금곡17리(예당마을신안인스빌아파트)경로당,20101117,운영중,50,경기도 남양주시 진접읍 해밀예당1로 272,경기도 남양주시 진접읍 금곡리 1117번지 신안인스빌예당마을아파트(경로당),12061,37.7238150640,127.2078564745
남양주시,부평4리경로당,20060526,운영중,26,,경기도 남양주시 진접읍,,37.7424213533,127.2016904000
남양주시,연평3리경로당,19950124,운영중,29,,경기도 남양주시 진접읍,,37.7424213533,127.2016904000
남양주시,장현14리경로당,20000531,운영중,40,경기도 남양주시 진접읍 봉현로 6,경기도 남양주시 진접읍 장현리 677-1번지 주공아파트 내,12016,37.7155760639,127.1828598641
남양주시,오남푸르지오아파트경로당,20101214,운영중,28,,경기도 남양주시 오남읍 오남푸르지오아파트 단지 내,,37.6960596702,127.2529185691
남양주시,청학2리경로당,19950105,운영중,34,,경기도 남양주시 별내면 청학리,,37.7080470187,127.1149811377
남양주시,청학3리경로당,19960621,운영중,20,,경기도 남양주시 별내면 수락산거성아파트 내,,37.7073755500,127.1198791054
남양주시,용암리경로당,19950104,운영중,38,,경기도 남양주시 별내면 용암리,12076,37.7193136678,127.1282569645
남양주시,"퇴계원7,17리경로당",19860916,운영중,16,경기도 남양주시 퇴계원면 퇴계원공원1길 39-1,경기도 남양주시 퇴계원면 퇴계원리 102-4번지 팔팔주택 지층1-2호,12119,37.6533275630,127.1437841174
남양주시,양지1리경로당,19890510,운영중,54,,경기도 남양주시 오남읍 양지리 416-59번지,12036,37.7047715138,127.1955570191
남양주시,장현18리경로당,20100817,운영중,0,,경기도 남양주시 진접읍 진접남광하우스토리 내,,37.7424213533,127.2016904000
남양주시,금곡 25통,20061207,운영중,26,경기도 남양주시 홍유릉로248번길 26,경기도 남양주시 금곡동 655번지,12239,37.6258634672,127.2018326921
남양주시,차산 풍림2차 아파트(차산 5리) 경로당,20100908,운영중,30,,경기도 남양주시 화도읍 차산리 874번지,12197,37.6381718244,127.2999125644
남양주시,금곡6리(신안인스빌)경로당,20100920,운영중,70,,경기도 남양주시 진접읍 신안인스빌아파트 내,,37.7424213533,127.2016904000
남양주시,다산17통(휴먼시아 7단지) 경로당,20100928,운영중,20,,경기도 남양주시 다산동 휴먼시아7단지,,37.5892623511,127.1691497260
남양주시,오남31리(오남아이파크)경로당,20100930,운영중,20,경기도 남양주시 오남읍 진건오남로759번길 110,경기도 남양주시 오남읍 오남리 891번지 오남아이파크아파트 관리동,12044,37.6965482910,127.1994702222
