NAME,SIGUNNAME,GUNAME,DONGNAME,X,Y,UNIQUEID,BUSSTOPID
영남중학교,부산광역시,사하구,장림2동,128.9774625,35.07836399,10164,21100611007
장림초등학교,부산광역시,사하구,장림1동,128.9758641,35.08071712,10160,21100601006
장림시장,부산광역시,사하구,장림1동,128.9680977,35.08101829,10153,21100601004
제일전기,부산광역시,사하구,신평2동,128.9675309,35.08427133,10146,21100591004
롯데마트,부산광역시,사하구,장림1동,128.9729313,35.0856929,10074,21100601007
신평시장,부산광역시,사하구,신평1동,128.9765975,35.08977192,10130,21100581010
동매역,부산광역시,사하구,신평1동,128.9731903,35.09034744,10127,21100581004
신평,부산광역시,사하구,신평1동,128.9735393,35.09300897,10126,21100581015
배고개,부산광역시,사하구,신평1동,128.9765562,35.09466818,10225,21100581027
신평배고개,부산광역시,사하구,괴정4동,128.9786079,35.09615475,10056,21100541005
신평입구,부산광역시,사하구,괴정1동,128.986494,35.09763916,10053,21100511007
괴정자유아파트,부산광역시,사하구,괴정1동,128.9895433,35.0990903,10052,21100511001
괴정시장,부산광역시,사하구,괴정3동,128.9956346,35.10085589,10032,21100531003
괴정초등학교,부산광역시,사하구,괴정3동,128.9985465,35.10228047,10033,21100531001
동대시장,부산광역시,서구,동대신1동,129.0199411,35.11065502,2020,21020511007
영주동,부산광역시,중구,영주1동,129.0354109,35.11197094,1029,21010591003
부산역,부산광역시,-,-,129.0399718,35.1155625,3720,50000003008
초량역.초량교차로,부산광역시,-,-,129.0422824,35.11959236,3718,50000003007
경남여중입구,부산광역시,-,-,129.0438351,35.12247696,3716,50000003004
YMCA,부산광역시,-,-,129.0456132,35.12537575,3714,50000003003
부산진역,부산광역시,-,-,129.0488073,35.12852994,3712,50000003001
봉생병원,부산광역시,-,-,129.0509792,35.13071457,3710,50000002998
자성대교차로,부산광역시,-,-,129.0588411,35.13418362,3706,50000002996
부산진시장,부산광역시,-,-,129.0595492,35.13671062,3704,50000002994
부산진초등학교,부산광역시,부산진구,부전2동,129.0570994,35.1507127,5235,21050521004
네오스포,부산광역시,부산진구,부전2동,129.053985,35.15306558,5064,21050521003
부암역.부산도시공사,부산광역시,부산진구,부전2동,129.0512762,35.15598519,5344,21050521029
롯데호텔백화점.서면역,부산광역시,부산진구,부전2동,129.0566245,35.15736876,5319,21050521013
범일역,부산광역시,-,-,129.0592891,35.13749004,3701,50000002993
봉생병원,부산광역시,-,-,129.0505044,35.13059194,3709,50000002999
부산진역,부산광역시,-,-,129.048828,35.12891709,3711,50000003000
YMCA,부산광역시,-,-,129.0450769,35.12520457,3713,50000003002
경남여중입구,부산광역시,-,-,129.0437924,35.12295981,3715,50000003005
초량역.초량교차로,부산광역시,-,-,129.0423633,35.12019929,3717,50000003006
부산역,부산광역시,-,-,129.0400122,35.11607999,3719,50000003009
영주동,부산광역시,중구,영주1동,129.0350043,35.11225491,1028,21010591004
동대시장.동대신역,부산광역시,서구,동대신2동,129.0184501,35.11041004,2022,21020521006
괴정초등학교,부산광역시,사하구,괴정3동,128.9983599,35.10258652,10046,21100531002
괴정시장,부산광역시,사하구,괴정3동,128.9962684,35.10153935,10047,21100531004
괴정자유아파트,부산광역시,사하구,괴정1동,128.9886722,35.09937318,10051,21100511002
신평입구,부산광역시,사하구,괴정4동,128.986197,35.09745188,10060,21100541010
신평배고개,부산광역시,사하구,신평1동,128.9774777,35.09576888,10057,21100581014
신평,부산광역시,사하구,신평1동,128.9737486,35.09360135,10125,21100581013
동매역,부산광역시,사하구,신평1동,128.973735,35.08965551,10129,21100581003
신평시장,부산광역시,사하구,신평1동,128.9767289,35.08954998,10131,21100581005
자동차검사장.롯데마트,부산광역시,사하구,신평1동,128.9732537,35.08536959,10142,21100581002
제일전기,부산광역시,사하구,신평1동,128.9682308,35.08554627,10145,21100581001
장림시장,부산광역시,사하구,장림1동,128.968021,35.08078609,10155,21100601003
장림역,부산광역시,사하구,장림2동,128.9771508,35.08006624,10162,21100611014
영남중학교,부산광역시,사하구,장림2동,128.9771099,35.07814639,10165,21100611010
신장림역,부산광역시,사하구,장림2동,128.9765081,35.07487866,10166,21100611015
다대롯데캐슬블루,부산광역시,사하구,다대2동,128.9796633,35.06637814,10172,21100631001
낫개역,부산광역시,사하구,다대2동,128.9793505,35.06426621,10173,21100631004
다대현대아파트,부산광역시,사하구,다대2동,128.9771674,35.06226891,10175,21100631006
다대푸르지오아파트,부산광역시,사하구,다대1동,128.9742711,35.06057788,10177,21100621030
다대1동주민센터,부산광역시,사하구,다대1동,128.972028,35.05912729,10180,21100621017
다대포항역,부산광역시,사하구,다대1동,128.9709729,35.05743966,10183,21100621012
다대우신아파트,부산광역시,사하구,다대1동,128.970447,35.05461949,10188,21100621023
다대자유아파트,부산광역시,사하구,다대1동,128.9706535,35.05166167,10189,21100621013
다대포해수욕장,부산광역시,사하구,다대1동,128.9697239,35.04903932,10193,21100621014
다대포해수욕장역,부산광역시,사하구,다대1동,128.965591,35.04845334,10199,21100621028
다대포,부산광역시,사하구,다대1동,128.9618924,35.04953435,-,21100621005
고려냉장,부산광역시,사하구,장림2동,128.9774161,35.07058114,10169,21100611019
장림우체국,부산광역시,사하구,장림1동,128.9731586,35.0807395,10159,21100601002
장림중소기업은행,부산광역시,사하구,장림1동,128.9709486,35.08076614,10157,21100601001
장림1동행정복지센터,부산광역시,사하구,장림1동,128.9656782,35.08275245,10226,21100601027
삼진냉장,부산광역시,사하구,신평1동,128.9719717,35.09105489,10122,21100581011
무지개아파트,부산광역시,사하구,신평1동,128.9697218,35.09115159,10121,21100581006
동성화학,부산광역시,사하구,신평2동,128.9643201,35.09172828,10118,21100591015
신평역,부산광역시,사하구,신평2동,128.9622741,35.09526784,10116,21100591014
신남초등학교,부산광역시,사하구,신평2동,128.9611647,35.09813195,10113,21100591001
가락타운2.3지구,부산광역시,사하구,하단1동,128.9609557,35.10154943,10106,21100561013
하단1동주민센터,부산광역시,사하구,하단1동,128.9637595,35.10388794,10105,21100561006
하단역,부산광역시,-,-,128.9675998,35.10557575,10236,50000000502
낙동초등학교,부산광역시,사하구,하단1동,128.9704326,35.1044662,10073,21100561012
사하구청.당리역,부산광역시,사하구,당리동,128.9751842,35.10289012,10068,21100551007
당리중학교,부산광역시,사하구,당리동,128.9781194,35.10150365,10065,21100551006
사하역,부산광역시,사하구,괴정4동,128.9810064,35.10009491,10064,21100541002
괴정삼익아파트,부산광역시,사하구,괴정4동,128.9858084,35.09912264,10061,21100541006
괴정역.괴정사거리,부산광역시,-,-,128.9923439,35.09972368,10291,50000002631
대티터널입구,부산광역시,사하구,괴정2동,129.0036412,35.1037143,10035,21100521011
서대신역.서대신교차로,부산광역시,서구,서대신3동,129.0132317,35.11225669,2041,21020561005
부경고교,부산광역시,서구,서대신3동,129.0139598,35.11354157,2042,21020561004
동대신역,부산광역시,서구,서대신2동,129.0171518,35.11107765,2046,21020551004
서부교회,부산광역시,서구,서대신1동,129.0181106,35.10930524,2052,21020541003
보수초등학교,부산광역시,중구,보수동,129.0237805,35.1055125,1088,21010541003
부평시장,부산광역시,중구,부평동,129.0249701,35.10212831,1084,21010561005
서구청,부산광역시,서구,충무동,129.0249416,35.09821913,2085,21020641014
자갈치역.비프광장,부산광역시,-,-,129.0291745,35.09787351,1714,50000003023
남포동,부산광역시,-,-,129.0319439,35.09790371,1712,50000003020
남포역.옛시청교차로,부산광역시,-,-,129.0352678,35.09796509,1710,50000003019
부산데파트,부산광역시,-,-,129.036658,35.10051458,1708,50000003017
중앙역.부산우체국,부산광역시,-,-,129.0364216,35.10467297,1706,50000003014
중앙역.중부경찰서삼거리,부산광역시,-,-,129.0362418,35.10670363,1704,50000003012
영주동,부산광역시,-,-,129.037155,35.10902683,1702,50000003010
롯데호텔백화점.서면역,부산광역시,부산진구,부전2동,129.0567778,35.15737515,5321,21050521024
영주동,부산광역시,-,-,129.0371461,35.10954966,1701,50000003011
중부경찰서삼거리,부산광역시,-,-,129.0362468,35.10756417,1703,50000003013
중앙역.부산우체국,부산광역시,-,-,129.036284,35.10333253,1705,50000003015
부산데파트,부산광역시,-,-,129.0364297,35.1008113,1707,50000003016
남포역.옛시청교차로,부산광역시,-,-,129.035766,35.09859655,1709,50000003018
남포동,부산광역시,-,-,129.0325367,35.09792981,1711,50000003021
자갈치역.비프광장,부산광역시,-,-,129.0295042,35.09812482,1713,50000003022
서구청.충무동,부산광역시,중구,남포동,129.0254847,35.09799375,1080,21010581016
부평시장,부산광역시,중구,부평동,129.0252587,35.1011934,1083,21010561002
보수초등학교,부산광역시,중구,보수동,129.0242581,35.10544678,1089,21010541002
서부교회,부산광역시,서구,동대신1동,129.0193089,35.10863136,2053,21020511001
서대신우체국,부산광역시,서구,동대신3동,129.0164914,35.11290253,2045,21020531004
구덕운동장,부산광역시,서구,서대신3동,129.013837,35.11395298,2032,21020561003
서대신교차로.서대신역,부산광역시,-,-,129.0111201,35.11057689,2036,50000000415
부영아파트,부산광역시,사하구,괴정2동,129.0058013,35.1052736,10038,21100521002
괴정역.괴정사거리,부산광역시,사하구,괴정1동,128.9922256,35.10002633,10050,21100511003
괴정삼익아파트,부산광역시,사하구,괴정4동,128.9853104,35.09955944,10062,21100541007
사하역,부산광역시,사하구,괴정4동,128.9807769,35.1005143,10063,21100541001
당리중학교,부산광역시,사하구,당리동,128.9777959,35.10214973,10066,21100551002
사하구청.당리역,부산광역시,사하구,당리동,128.9741856,35.10358746,10070,21100551005
낙동초등학교,부산광역시,사하구,당리동,128.97135,35.10452106,10071,21100551001
하단역,부산광역시,사하구,하단1동,128.9673816,35.10580737,10076,21100561005
하단1동주민센터,부산광역시,사하구,하단1동,128.963989,35.10431229,10104,21100561004
가락타운2.3지구,부산광역시,사하구,하단1동,128.9606252,35.10182157,10107,21100561014
신남초등학교,부산광역시,사하구,신평2동,128.9609787,35.09765985,10112,21100591003
신평역,부산광역시,사하구,신평2동,128.9620757,35.09480258,10115,21100591007
동성화학,부산광역시,사하구,신평1동,128.9649651,35.09122612,10119,21100581009
무지개아파트,부산광역시,사하구,신평1동,128.9690777,35.09103129,10120,21100581012
삼진냉장,부산광역시,사하구,신평1동,128.972499,35.09083635,10123,21100581008
사하경찰서,부산광역시,사하구,신평1동,128.977319,35.08628618,10132,21100581024
장림포구입구,부산광역시,사하구,신평2동,128.964729,35.08456651,10151,21100591010
장림1동행정복지센터,부산광역시,사하구,장림1동,128.9659117,35.08248972,10227,21100601028
장림중소기업은행,부산광역시,사하구,장림2동,128.9702691,35.08059637,10156,21100611003
장림우체국,부산광역시,사하구,장림2동,128.972273,35.08056777,10158,21100611002
고려냉장,부산광역시,사하구,장림2동,128.9769839,35.07079238,10168,21100611020
다대포해수욕장,부산광역시,사하구,다대1동,128.9701258,35.0501812,10194,21100621018
몰운대아파트,부산광역시,사하구,다대1동,128.9676809,35.05028715,10195,21100621007
대우아파트,부산광역시,사하구,다대1동,128.9665586,35.05029548,10197,21100621019
동부산관광단지,부산광역시,-,-,129.2153776,35.19179777,16300,50000000624
오시리아역.국립부산과학관입구,부산광역시,-,-,129.2098127,35.19667999,16348,50000002001
좌동재래시장,부산광역시,해운대구,좌제1동,129.1729563,35.17314497,9058,21090661004
장산역,부산광역시,-,-,129.1754502,35.16934695,9060,50000002772
이마트.중동역,부산광역시,해운대구,중1동,129.1690874,35.16682327,9056,21090531012
센텀시티역.벡스코,부산광역시,해운대구,우2동,129.1327741,35.16974238,9259,21090521005
수영교차로.수영역,부산광역시,수영구,수영동,129.1172336,35.16815581,14046,21140531005
